REFERENCIA_ORDENADA,COD_ACERVO,SEMESTRE,PERIODO,ANO,VOLUME,TIPO_BIBLIOGRAFIA,COD_DISCIPLINA,DESC_DISCIPLINA,CODIGO_DEPARTAMENTO,SEQ_PROGRAMA,NOME_DEPARTAMENTO,COD_BIBLIOTECA,RESPONSAVEL,AQU_ITEM,VAGAS,QTDE_EMP,DESC_BIBLIOTECA,QTDE_EXE,VAGAS_EXE,CONCEITO
"BEPPLER, Mônica Külkamp; PEREIRA Maurício Fernandes. Planejamento estratégico: a contribuição da cultura organizacional para o processo de implementaçãoa estratégia..  São Paulo: Atlas, 2013. ",-3707,1,3,2017,3,B¿sica**,GCS529,Planejamento Organizacional,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"JONES, R. Gareth, GEORGE, Jennifer M. Fundamentos da administração contemporânea.  4. São Paulo: Mcgraw-Hill, 2012. ",-3708,1,3,2017,,B¿sica**,GCS529,Planejamento Organizacional,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"OLIVEIRA, Djalma de P. R. Planejamento estratégico: conceitos, metodologia e práticas..  32. São Paulo: Atlas, 2014. ",-3709,1,3,2017,,B¿sica**,GCS529,Planejamento Organizacional,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"CHIAVENATO, Idalberto; SAPIRO, Arão. Planejamento estratégico.  2. Rio de Janeiro: Campus, 2009. ",-3710,1,3,2017,,Complementar**,GCS529,Planejamento Organizacional,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,1
"GAJ, Luis. O estrategista: do pensamento à ação estratégica na organização.  São Paulo: Makron Books, 2002. ",-3711,1,3,2017,,Complementar**,GCS529,Planejamento Organizacional,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,1
"HITT, Michael; IRELAND, T. Duane; HOSKISSON, Robert E. Administração estratégica.  SãoPaulo: Thomson Learning, 2015. ",-3712,1,3,2017,,Complementar**,GCS529,Planejamento Organizacional,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,1
"KAPLAN, Robert S.; NORTON, David P. A estratégia em ação: Balanced Scorecard..  22. Rio de Janeiro: Campus, 1997. ",-3713,1,3,2017,,Complementar**,GCS529,Planejamento Organizacional,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,1
"LUCENA, Maria Diva da Salete. Planejamento estratégico e gestão de desempenho para resultados..  São Paulo: Atlas, 2014. ",-3714,1,3,2017,,Complementar**,GCS529,Planejamento Organizacional,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,1
"OLIVEIRA, Saulo Barbará de. Análise e melhoria de processos de negócios.  São Paulo: Atlas, 2012. ",-3715,1,3,2017,,Complementar**,GCS529,Planejamento Organizacional,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,1
"ROBBINS, Stephen P.; DECENZO, David A.; WOLTER, Robert M. A nova administração: Mudanças e Perspectivas.  São Paulo: Saraiva, 2014. ",-3716,1,3,2017,,Complementar**,GCS529,Planejamento Organizacional,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,1
"TACHIZAWA, Takeshy; REZENDE, Wilson. Estratégia empresarial: tendências e desafios: um enfoque na realidade brasileira..  São Paulo: Makron Books, 2000. ",-3717,1,3,2017,,Complementar**,GCS529,Planejamento Organizacional,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,1
"CARAVANTES, Geraldo R.; PANNO, Cláudia C.; KLOECKNER, Mônica C. Administração: teorias e processo.  São Paulo: Pearson Prentice Hall, 2005. ",-3718,1,3,2017,,B¿sica**,GCS531,Teorias da Administração II,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"OLIVEIRA, Djalma de Pinho Rebouças. História da Administração: como entender as origens, as aplicações e as ecoluções da Administração.  São Paulo: Atlas, 2012. ",-3720,1,3,2017,,B¿sica**,GCS531,Teorias da Administração II,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"SILVA, Reinaldo Oliveira da. Teorias da administração.  São Paulo: Pearson Prentice Hall, 2013. ",-3721,1,3,2017,,B¿sica**,GCS531,Teorias da Administração II,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"ANDRADE, Rui Otávio B.; AMBONI, Nério. Teoria geral da administração: das origens às perspectivas contemporâneas..  São Paulo: M. Books, 2007. ",-3722,1,3,2017,,Complementar**,GCS531,Teorias da Administração II,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"BERNARDES, Cyro; MARCONDES, Reynaldo C. Teoria geral da administração: gerenciando organizações..  3. São Paulo: Saraiva, 2004. ",-3723,1,3,2017,,Complementar**,GCS531,Teorias da Administração II,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"CERTO, Samuel C. Administração moderna.  9. São Paulo: Pearson Prentice Hall, 2003. ",-3724,1,3,2017,,Complementar**,GCS531,Teorias da Administração II,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"DRUCKER, Peter F. 50 casos reais em administração.  Ed. Comemorativa. São Paulo: Cengage Learning, 2011. ",-3725,1,3,2017,,Complementar**,GCS531,Teorias da Administração II,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"MAXIMIANO, Antônio Cesar Amaru. Administração para empreendedores.  2. São Paulo: Pearson Prentice Hall, 2011. ",-3726,1,3,2017,,Complementar**,GCS531,Teorias da Administração II,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"MOTTA, Fernando C.; VASCONCELOS, Isabella F. Gouveia. Teoria geral da Administração..  3. São Paulo: Cengage, 2006. ",-3727,1,3,2017,,Complementar**,GCS531,Teorias da Administração II,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"NETO MORETTO, Luís; SCHMITT, Valentina Gomes Haensel. Teoria geral da administração..  Florianópolis-SC: UFSC, Departamento de Ciências da Administração,, 2008. ",-3728,1,3,2017,,Complementar**,GCS531,Teorias da Administração II,1600,1600201713,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"ATKINSON, Anthony A.; BANKER, Rajiv D.; KAPLAN, Robert S.; YOUNG, S. Mark. Contabilidade Gerencial.  3. São Paulo: Atlas, 2011. ",-3729,1,4,2017,,Complementar**,GCS066,"Administração de custos
",1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"BLOCHER, Edward J. et al. Gestão estratégica de custos.  3. São Paulo: Mc Graw Hill, 2007. ",-3730,1,4,2017,,Complementar**,GCS066,"Administração de custos
",1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"HORNGREN, Charles T.; DATAR, Srikant M.; FOSTER, George. Contabilidade de custos..  11. São Paulo: Pearson, 2004. ",-3733,1,4,2017,2,Complementar**,GCS066,"Administração de custos
",1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"HORNGREN, Charles T.; DATAR, Srikant M.; FOSTER, George. Contabilidade de custos.  11. São Paulo: Pearson, 2004. ",-3731,1,4,2017,1,Complementar**,GCS066,"Administração de custos
",1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"IUDÍCIBUS, Sérgio de; MELLO, Gilmar Ribeiro de. Análise de custos: uma abordagem quantitativa.  São Paulo: Atlas, 2013. ",-3735,1,4,2017,,Complementar**,GCS066,"Administração de custos
",1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"PEREZ JUNIOR, José Hernandez; OLIVEIRA, Luís Martins de; COSTA, Rogério Guedes. Gestão estratégica de custos. Textos e teses com respostas.  8. São Paulo: Atlas, 2012. ",-3741,1,4,2017,,Complementar**,GCS066,"Administração de custos
",1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"SOUZA, Marcos Antônio de; DIEHL, Carlos Alberto. Gestão de custos: uma abordagem integrada entre Contabilidade, Engenharia e Administração..  São Paulo: Atlas, 2009. ",-3743,1,4,2017,,Complementar**,GCS066,"Administração de custos
",1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"YOUNG, S. Mark; KAPLAN, Robert S.; ATKINSON, Anthony A.; MATSUMURA, Ella Mae. Contabilidade gerencial: Informação para a tomada de decisão e execução estratégia.  4. São Paulo: Atlas, 2015. ",-3745,1,4,2017,,Complementar**,GCS066,"Administração de custos
",1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"ASSAF NETO, Alexandre; LIMA, Fabiano Guasti. Curso de administração financeira..  3. São Paulo: Atlas, 2014. ",-3747,1,4,2017,,B¿sica**,GCS068,Administração financeira I,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"ASSAF NETO. Estrutura e análise de balanços: um enfoque econômico-financeiro..  10. São Paulo: Atlas, 2012. ",-3749,1,4,2017,,B¿sica**,GCS068,Administração financeira I,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"LIMA, Fabiano Guasti, ASSAF NETO, Alexandre. Fundamentos de administração financeira..  2. São Paulo: Atlas, 2014. ",-3751,1,4,2017,,B¿sica**,GCS068,Administração financeira I,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"SILVA, José Pereira da. Análise financeira das empresas.  12. São Paulo: Atlas, 2013. ",-3753,1,4,2017,,B¿sica**,GCS068,Administração financeira I,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"BRUNI, Adriano Leal. Análise contábil e financeira.  3. São Paulo: Atlas, 2014. ",-3756,1,4,2017,4,Complementar**,GCS068,Administração financeira I,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"KASSAI, Jose Roberto et al. Retorno de investimento: abordagem matemática e contábil do lucro empresarial: cálculos financeiros, contabilidade.  3. São Paulo: Atlas, 2005. ",-3758,1,4,2017,,Complementar**,GCS068,Administração financeira I,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"MORANTE, Antônio Salvador, JORGE, Fauzi Timaco. Administração financeira: decisões de curto prazo, decisões de longo prazo e indicadores de desempenho.  São Paulo: Atlas, 2007. ",-3760,1,4,2017,,Complementar**,GCS068,Administração financeira I,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"SANVICENTE, Antônio Zoratto. Administração financeira.  3. São Paulo: Atlas, 1987. ",-3761,1,4,2017,,Complementar**,GCS068,Administração financeira I,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"SOUZA, Acilon Batista. Curso de administração financeira e orçamento: princípios e aplicações.  São Paulo: Atlas, 2014. ",-3762,1,4,2017,,Complementar**,GCS068,Administração financeira I,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"NEUFELD, John. Estatística aplicada à Administração usando o Excel..  São Paulo: Prentice-Hall, 2003. ",-3767,1,4,2017,,Complementar**,GCS535,Análise Estatística,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"FLEURY, Maria Tereza Leme. As pessoas na organização..  São Paulo: Gente, 2002 ",-3769,1,4,2017,,B¿sica**,GCS532,Comportamento Organizacional I,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"ZANELLI, J.C.; SILVA, N. Interação humana e gestão: a construção psicossocial das organizações de trabalho.  São Paulo: Casa do Psicólogo, 2008. ",-3770,1,4,2017,,B¿sica**,GCS532,Comportamento Organizacional I,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"CODO, Wanderley. O trabalho enlouquece?: um encontro entre a clínica e o trabalho..  Petrópolis: Vozes, 2002. ",-3771,1,4,2017,,Complementar**,GCS532,Comportamento Organizacional I,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"GOULART, I. B.; SAMPAIO, J. DOS R. (Org.). Psicologia do trabalho e gestão de recursos humanos: estudos contemporâneos..  2. São Paulo: Casa do Psicólogo, 2013. ",-3772,1,4,2017,,Complementar**,GCS532,Comportamento Organizacional I,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"ALVAREZ, Maria Esmeralda Ballestero. Manual de organização sistemas e métodos: abordagem teórica e prática da engenharia de informação.  6. São Paulo: Atlas, 2015. ",-3774,1,4,2017,,B¿sica**,GCS533,Estruturas e Sistemas Organizacionais,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"ARAÚJO, Luis Cesar G. de. Organização, sistemas e métodos e as tecnologias de gestão organizacional..  5. São Paulo: Atlas, 2011. ",-3776,1,4,2017,,B¿sica**,GCS533,Estruturas e Sistemas Organizacionais,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"CARAVANTES, Geraldo Ronchetti; PANNO, Cláudia C; KLOECKNER, Mônica C. Administração: teorias e processo.  São Paulo: Pearson Prentice Hall, 2005. ",-3778,1,4,2017,,B¿sica**,GCS533,Estruturas e Sistemas Organizacionais,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"GONÇALVES, José Antônio Pereira. Alinhando processos, estrutura... e compliance à gestão estratégica..  São Paulo: Atlas, 2012. ",-3780,1,4,2017,,B¿sica**,GCS533,Estruturas e Sistemas Organizacionais,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"ACADEMIA PEARSON. Organização, Sistemas e métodos: uma visão contemporânea..  São Paulo: Pearson Prentice Hall, 2011. ",-3782,1,4,2017,,Complementar**,GCS533,Estruturas e Sistemas Organizacionais,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"BALLESTERO-ALVAREZ, Maria Esmeralda. Manual de organização, sistemas e métodos: abordagem teórica e prática da engenharia da informação..  5. São Paulo: Atlas, 2011. ",-3783,1,4,2017,,Complementar**,GCS533,Estruturas e Sistemas Organizacionais,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"CRUZ, T. Sistemas, organização e métodos.  4. São Paulo: Atlas, 2013. ",-3785,1,4,2017,,Complementar**,GCS533,Estruturas e Sistemas Organizacionais,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"D¿ASCENÇÃO, Luis Carlos M. Organização, sistemas e métodos: Análise, redesenho e informatização de processos administrativos..  São Paulo: Atlas, 2001. ",-3786,1,4,2017,,Complementar**,GCS533,Estruturas e Sistemas Organizacionais,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"PALADINI, Edson Pacheco. Gestão da qualidade: teoria e prática.  3. São Paulo-SP: Atlas, 2012. ",-3788,1,4,2017,,Complementar**,GCS533,Estruturas e Sistemas Organizacionais,1600,1600201714,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"REID, Dan R.; SANDERS, Nada R. Gestão de Operações.  Rio de Janeiro: LTC editora, 2005. ",-3876,1,5,2017,,B¿sica**,GCS539,Administração da Produção I,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"BALLESTERO-ALVARES Maria E. Gestão de qualidade, produção e operações.  2. São Paulo: Atlas, 2012. ",-3877,1,5,2017,,Complementar**,GCS539,Administração da Produção I,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"CHIAVENATO, Idalberto. Iniciação à administração da produção.  São Paulo: Campus, 1991. ",-3878,1,5,2017,,Complementar**,GCS539,Administração da Produção I,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"OLIVEIRA, Otávio J. Gestão da produção e operações.  São Paulo: Atlas, 2014. ",-3879,1,5,2017,,Complementar**,GCS539,Administração da Produção I,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"CHURCHILL JR., Gilbert A.; PETER, J. Paul. Marketing: criando valor para os clientes.  3. São Paulo: Saraiva, 2013. ",-3880,1,5,2017,,B¿sica**,GCS540,Administração de Marketing,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"SILVA, D. B. dos S. et al. Fundamentos de marketing.  7. Rio de Janeiro: FGV, 2011. ",-3885,1,5,2017,,B¿sica**,GCS540,Administração de Marketing,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"BAKER, M. L (Org.). Administração de marketing: um livro inovador e definitivo para estudantes e profissionais.  5. Rio de Janeiro: Elsevier, 2005. ",-3881,1,5,2017,,Complementar**,GCS540,Administração de Marketing,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"BLACKWELL, R. D.; MINIARD, P. W.; ENGEL, J. F. Comportamento do consumidor.  São Paulo: Cengage Learning, 2008. ",-3882,1,5,2017,,Complementar**,GCS540,Administração de Marketing,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"CHURCHILL, Gilbert A.; PETER, J. Paul. Marketing: criando valor para os clientes..  São Paulo: Saraiva, 2010. ",-3883,1,5,2017,,Complementar**,GCS540,Administração de Marketing,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"ROCHA, Lygia Carvalho. Consumidor como elaborar o seu perfil.  Rio de Janeiro: LTC, 2009. ",-3884,1,5,2017,,Complementar**,GCS540,Administração de Marketing,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"DIAS, Mario; COSTA, Roberto Figueiredo. Manual do comprador: conceitos, técnicas e práticas indispensáveis em um departamento de compras.  5. sÃO pAULO: Saraiva, 2012. ",-3873,1,5,2017,,Complementar**,GCS538,Administração de Materiais,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"LOPES, Alexandre Souza; SOUZA, Eustáquio Rabelo de; MORAES, Márcio Ladeira de. Gestão estratégica de recursos materiais: um enfoque prático.  Rio de Janeiro: Fundo de cultura, 2006. ",-3874,1,5,2017,,Complementar**,GCS538,Administração de Materiais,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"MOURA, Reinaldo A. Sistemas e técnicas de movimentação e armazenagem de materiais: sistemas e técnicas.  5. São Paulo: IMAM, 2005. ",-3875,1,5,2017,1,Complementar**,GCS538,Administração de Materiais,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"ASSAF NETO, Alexandre; LIMA, Fabiano Guasti. Curso de administração financeira..  3. São Paulo: Atlas, 2014. ",-3807,1,5,2017,,B¿sica**,GCS536,Administração Financeira II,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"CAMLOFFSKI, Rodrigo. Análise de investimentos e viabilidade financeira das empresas.  São Paulo: Atlas, 2014. ",-3813,1,5,2017,,B¿sica**,GCS536,Administração Financeira II,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"SOUZA, Acilon Batista. Curso de administração financeira e orçamento: princípios e aplicações.  São Paulo: Atlas, 2014. ",-3810,1,5,2017,,B¿sica**,GCS536,Administração Financeira II,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"LIMA, Fabiano Guasti. Análise de Riscos.  São Paulo: Atlas, 2015. ",-3825,1,5,2017,,Complementar**,GCS536,Administração Financeira II,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"LIMA, Fabiano Guasti, ASSAF NETO, Alexandre. Fundamentos de administração financeira.  2. São Paulo: Atlas, 2014. ",-3823,1,5,2017,,Complementar**,GCS536,Administração Financeira II,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"SILVA, José Pereira da. Análise financeira das empresas.  12. São Paulo: Atlas, 2013. ",-3826,1,5,2017,,Complementar**,GCS536,Administração Financeira II,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"SILVA, José Pereira da. Gestão e análise do risco de crédito.  8. São Paulo: Atlas, 2014. ",-3828,1,5,2017,,Complementar**,GCS536,Administração Financeira II,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"FRANÇA, Ana Cristina Limongi. Comportamento organizacional: conceitos e práticas.  São Paulo: Saraiva, 2012. ",-3868,1,5,2017,,B¿sica**,GCS537,Comportamento Organizacional II,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"ROBBINS, Stephen P. Comportamento organizacional.  11. São Paulo: Pearson Prentice Hall, 2005. ",-3869,1,5,2017,,B¿sica**,GCS537,Comportamento Organizacional II,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"BAUMGARTNER, Marcos; CASARINI, Fabiana G. Educação Corporativa ¿ da Teoria à Prática.  São Paulo: Senac, 2012. ",-3870,1,5,2017,,Complementar**,GCS537,Comportamento Organizacional II,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"BOWDITCH, James L; BUONO, Anthony F. Elementos de comportamento organizacional.  São Paulo: Cengage Learning, 2012. ",-3871,1,5,2017,,Complementar**,GCS537,Comportamento Organizacional II,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
"PEREIRA, C. de S. et al. Dimensões funcionais da gestão de pessoas.  9. Rio de Janeiro: FGV, 2007. ",-3872,1,5,2017,,Complementar**,GCS537,Comportamento Organizacional II,1600,1600201715,ADMINISTRAÇÃO (ÊNFASE PEQUENOS EMPREEND. E COOP.) MATUTINO,1,,,50,0,Biblioteca Chapecó,0,,
